Model,Segment,RMSE,nRMSE,MAE,MAPE,sMAPE_pct,R2,Time_sec
rbf_arima,63,0.315225125385949,0.0242831181727343,0.263879027234251,2.09500582099652,2.1277302275128,0.707515776817721,0.0786447
arima,63,0.137860556744291,0.0106199789330936,0.0918460935939841,0.740363064072738,0.746724290407928,0.944057631629042,0.3173102
rbf,64,0.0125503648564979,0.000966807428653196,0.00857726799017999,0.0712145746892507,0.0712581658875383,0.995735678925587,0.001417
rbf_arima,64,0.0125503648564979,0.000966807428653196,0.00857726799017999,0.0712145746892507,0.0712581658875383,0.995735678925587,0.0780877
arima,64,0.69111344349538,0.0532393774088153,0.516957446347575,4.21254603269806,4.3759775759841,-11.9311120642274,0.2216931
rbf,65,0.0812405761599678,0.00625830351847155,0.0662162133779941,0.457560843835589,0.456037137636349,0.989949271742274,0.0015467
rbf_arima,65,0.0812405761599678,0.00625830351847155,0.0662162133779941,0.457560843835589,0.456037137636349,0.989949271742274,0.0911813
arima,65,0.264615772492889,0.0203844667075534,0.210142124109071,1.44766476997726,1.46395253955265,0.893369119528155,0.3582167
rbf,66,0.0416663986646555,0.00320973806059175,0.0330046243001195,0.188953499018976,0.188679149226035,0.997425303308272,0.0012548
rbf_arima,66,0.0416663986646555,0.00320973806059175,0.0330046243001195,0.188953499018976,0.188679149226035,0.997425303308272,0.0758564
arima,66,0.442414923398689,0.0340810836481325,0.316967662379801,1.7977690069178,1.76768689389911,0.709722294674091,0.3011375
rbf,67,0.140603853872683,0.010831306657272,0.123636834120865,0.655418667480122,0.652664212910875,0.577538111623114,0.0013048
rbf_arima,67,0.140603853872683,0.010831306657272,0.123636834120865,0.655418667480122,0.652664212910875,0.577538111623114,0.0828213
arima,67,0.769906923720127,0.0593091708277121,0.568728938892151,3.00791242363578,2.92766701310144,-11.6668765271192,0.2790726
rbf,68,0.314890098901941,0.0242573096725641,0.271923645245017,1.53938577016696,1.52332424732734,0.687196982401306,0.0013295
rbf_arima,68,0.314890098901941,0.0242573096725641,0.271923645245017,1.53938577016696,1.52332424732734,0.687196982401306,0.0881535
arima,68,0.499765425735404,0.0384990342280649,0.384897226940465,2.1953445645263,2.15476067813316,0.212074167568327,0.3196977
rbf,69,0.27185556779592,0.020942178611624,0.237479896939023,1.56658422385966,1.55013151116822,0.870386383910925,0.0014912
rbf_arima,69,0.27185556779592,0.020942178611624,0.237479896939023,1.56658422385966,1.55013151116822,0.870386383910925,0.0810572
arima,69,0.140826486505074,0.0108484569859929,0.114430727999977,0.760707481594974,0.756241324190109,0.965218936978622,0.269326
rbf,70,0.0447152843692235,0.00344460655899758,0.0380740990854207,0.28403545960361,0.284309391128614,0.987558247781569,0.0014842
rbf_arima,70,0.0447152843692235,0.00344460655899758,0.0380740990854207,0.28403545960361,0.284309391128614,0.987558247781569,0.0807521
arima,70,0.316883479066656,0.0244108681366736,0.227659431747416,1.73195628833904,1.76196125759596,0.375160107457166,0.3362612
rbf,71,0.150132505853776,0.0115653388249187,0.129447844066921,0.941882595074501,0.94773998745303,0.880375105982394,0.0011924
rbf_arima,71,0.150132505853776,0.0115653388249187,0.129447844066921,0.941882595074501,0.94773998745303,0.880375105982394,0.0797629
arima,71,0.750755663387903,0.0578338686377778,0.577907319030416,4.17215978296204,4.32174490143996,-1.9913644848761,0.2515225
rbf,72,0.183654459793312,0.0141476760288394,0.165528932451868,1.01913229832689,1.02534645319562,0.954248810988021,0.0012694
rbf_arima,72,0.183654459793312,0.0141476760288394,0.165528932451868,1.01913229832689,1.02534645319562,0.954248810988021,0.0771179
arima,72,0.033237507969571,0.00256042513363774,0.0283783008233983,0.176993233714327,0.17719531907528,0.998501501418641,0.3347586
rbf,73,0.3108283327193,0.0239444147277773,0.277840607364715,1.46570018607936,1.47901258456816,0.7782812262995,0.0012035
